NCES ID,School Name,School Type,Phone Number,Minimum Grade,Maximum Grade,Zip Code
191896001121, MELCHER-DALLAS ELEM, Public, (641) 947-3151, PK,6,50062
191896001122, MELCHER-DALLAS HIGH SCHOOL, Public, (641) 947-3731,9,12,50163
191896001123, MELCHER-DALLAS JUNIOR HIGH SCHOOL, Public, (641) 947-3731,7,8,50163
190897000560, MEREDITH MIDDLE SCHOOL, Public, (515) 242-7250,6,8,50310
190897000561, MERRILL MIDDLE SCHOOL, Public, (515) 242-8448,6,8,50312
590019600091, MESKWAKI SETTLEMENT SCHOOL, Public, (641) 484-4990, KG,12,52339
190654000259, METRO HIGH SCHOOL, Public, (319) 558-2193,9,12,52401
191812001038, MFL MARMAC ELEMENTARY SCHOOL, Public, (563) 539-2032, PK,3,52159
191812001036, MFL MARMAC HS, Public, (563) 539-2031,9,12,52159
191812001068, MFL MARMAC MIDDLE SCHOOL, Public, (563) 873-3463,6,8,52157
191914001131, MID-PRAIRIE HIGH SCHOOL, Public, (319) 646-6091,9,12,52356
191914001132, MID-PRAIRIE MIDDLE SCHOOL, Public, (319) 656-2241,6,8,52247
191893001119, MIDDLE SCHOOL, Public, (319) 394-3101,6,8,52637
191920001512, MIDLAND ELEMENTARY AT LOST NATION, Public, (563) 678-2142,2,5,52254
191920001020, MIDLAND ELEMENTARY AT OXFORD JUNCTION, Public, (563) 826-2091, PK,1,52323
191920001563, MIDLAND MIDDLE/HIGH SCHOOL, Public, (563) 488-2292,6,12,52362
191013000647, MILES ELEMENTARY CENTER, Public, (563) 682-7131, PK,2,52064
191944001145, MISSOURI VALLEY ELEMENTA, Public, (712) 642-2279, PK,5,51555
191944001146, MISSOURI VALLEY HIGH SCHOOL, Public, (712) 642-4149,9,12,51555
191944001147, MISSOURI VALLEY MIDDLE SCHOOL, Public, (712) 642-2707,6,8,51555
192682001570, MITCHELLVILLE ELEMENTARY SCHOOL, Public, (515) 967-4274, PK,5,50169
191884001112, MOC-FLOYD VALLEY HIGH SCHOOL, Public, (712) 737-4871,9,12,51041
191884000708, MOC-FLOYD VALLEY MIDDLE SCHOOL, Public, (712) 756-4128,6,8,51003
190654002045, MONROE ELEMENTARY SCHOOL, Public, (319) 558-2176, PK, KG,52403
190858000480, MONROE ELEMENTARY SCHOOL, Public, (563) 322-3559, PK,5,52802
190897000563, MONROE ELEMENTARY SCHOOL, Public, (515) 242-8425, KG,5,50310
199901702063, MONROE ELEMENTARY SCHOOL, Public, (641) 259-2314, PK,5,50170
A0792029, MONTESSORI CHILDREN'S GARDEN, Private, (319) 665-9625, PK, KG,52317
A9501819, MONTESSORI CHILDREN'S HOUSE, Private, (515) 225-1073, PK,1,50266
A0103539, MONTESSORI CHILDRENS HOUSE, Private, (712) 325-8346, PK, KG,51503
A9501823, MONTESSORI SCHOOL-IOWA CITY, Private, (319) 338-9650, PK,5,52241
191959001149, MONTEZUMA ELEMENTARY SCHOOL, Public, (641) 623-5129, PK,6,50171
191959001150, MONTEZUMA HIGH SCHOOL, Public, (641) 623-5121,9,12,50171
191959001151, MONTEZUMA JUNIOR HIGH SCHOOL, Public, (641) 623-5121,7,8,50171
191965001153, MONTICELLO HIGH SCHOOL, Public, (319) 465-6597,9,12,52310
191965002000, MONTICELLO MIDDLE SCHOOL, Public, (319) 465-3575,5,8,52310
191971001156, MORAVIA ELEMENTARY SCHOOL, Public, (641) 724-3311, PK,6,52571
191971001157, MORAVIA HIGH SCHOOL, Public, (641) 724-3241,7,12,52571
191974001158, MORMON TRAIL ELEMENTARY SCHOOL, Public, (641) 877-2521, PK,6,50123
191974001160, MORMON TRAIL JR-SR HIGH SCHOOL, Public, (641) 443-3425,7,12,50103
A9501825, MORNING STAR ACADEMY, Private, (563) 359-5700, PK,12,52722
191977001161, MORNING SUN ELEMENTARY SCHOOL, Public, (319) 868-7701, PK,6,52640
190897000583, MORRIS ELEMENTARY SCHOOL, Public, (515) 242-8421, PK,5,50315
190897000565, MOULTON ELEMENTARY SCHOOL, Public, (515) 242-8427, PK,8,50314
191980001163, MOULTON ELEMENTARY SCHOOL, Public, (641) 642-3665, PK,6,52572
191980001164, MOULTON-UDELL HIGH SCHOOL, Public, (641) 642-8131,7,12,52572
191986001166, MOUNT AYR ELEMENTARY, Public, (641) 464-0537, PK,6,50854
191986001167, MOUNT AYR HIGH SCHOOL, Public, (641) 464-0510,7,12,50854
191989001172, MOUNT PLEASANT HIGH SCHOOL, Public, (319) 385-7700,9,12,52641
191989001173, MOUNT PLEASANT MIDDLE SCHOOL, Public, (319) 385-7730,6,8,52641
192004001883, MOUNT VERNON HIGH SCHOOL, Public, (319) 895-8843,9,12,52314
192004001178, MOUNT VERNON MIDDLE SCHOOL, Public, (319) 895-6254,5,8,52314
193195001863, MOVILLE ELEMENTARY SCHOOL, Public, (712) 873-3128, PK,5,51039
459121, MT OLIVE LUTHERAN SCHOOL, Private, (515) 277-0247, KG,8,50310
A9501824, MT PLEASANT CHRISTIAN SCHOOL, Private, (319) 385-8613, PK,12,52641
192013001192, MULBERRY ELEMENTARY SCHOOL, Public, (563) 263-8143, PK,5,52761
192010001180, MURRAY ELEMENTARY SCHOOL, Public, (641) 447-2517, PK,6,50174
192010001181, MURRAY SCHOOL MURRAY JR/SR HIGH, Public, (641) 447-2517,7,12,50174
192013001193, MUSCATINE HIGH SCHOOL, Public, (563) 263-6141,9,12,52761
190675000283, MYSTIC ELEMENTARY SCHOOL, Public, (641) 856-0729, KG,3,52574
192556001459, N.S.K. MIDDLE SCHOOL SCHOOL, Public, (515) 889-2261,6,8,50539
192019001196, NASHUA-PLAINFIELD ELEMENTARY SCHOOL, Public, (641) 435-4114, PK,4,50658
192019001197, NASHUA-PLAINFIELD HIGH SCHOOL, Public, (641) 435-4166,9,12,50658
192019001360, NASHUA-PLAINFIELD MIDDLE SCHOOL, Public, (319) 276-4451,5,8,50666
190486000150, NEIL ARMSTRONG ELEMENTARY SCHOOL, Public, (563) 359-8275, PK,5,52722
192094001254, NEIL ARMSTRONG ELEMENTARY SCHOOL, Public, (563) 285-8223, PK,6,52748
2027971, NETHERLANDS REFORMED CHRISTIAN SCHOOL, Private, (712) 476-2821, PK,12,51247
192025001202, NEVADA HIGH SCHOOL, Public, (515) 382-3521,9,12,50201
192025002072, NEVADA MIDDLE SCHOOL, Public, (515) 382-2751,5,8,50201
AA890379, NEVADA SEVENTH-DAY ADVENTIST SCHOOL, Private, (515) 382-4932, KG,7,50201
191041000666, NEW ALBIN ELEMENTARY SCHOOL, Public, (563) 544-4246, PK,4,52160
192628001051, NEW DIRECTIONS LEARNING CENTER, Public, (641) 622-3108,9,12,52591
192034001205, NEW HAMPTON ELEMENTARY SCHOOL, Public, (641) 394-5858, PK,4,50659
192034001206, NEW HAMPTON HIGH SCHOOL, Public, (641) 394-2144,9,12,50659
192034001922, NEW HAMPTON MIDDLE SCHOOL, Public, (641) 394-2259,5,8,50659
190912001208, NEW HARTFORD ELEMENTARY SCHOOL, Public, (319) 983-2206, PK,4,50660
A0501659, NEW HORIZON ACADEMY, Private, (515) 255-0220, PK,1,50322
192046001210, NEW LONDON JR-SR HIGH SCHOOL, Public, (319) 367-0500,6,12,52645
192058001218, NEWELL-FONDA HIGH SCHOOL, Public, (712) 272-3324,9,12,50568
192058001217, NEWELL-FONDA LOWER ELEMENTARY, Public, (712) 272-3324, PK,3,50568
192058000713, NEWELL-FONDA MIDDLE SCH., Public, (712) 272-3324,6,8,50568
192058000712, NEWELL-FONDA UPPER ELEM. ELEMENTARY, Public, (712) 272-3324,4,5,50568
457066, NEWMAN CATHOLIC SCHOOL, Private, (641) 423-6939, PK,12,50401
459722, NEWTON CHRISTIAN SCHOOL, Private, (641) 792-1924, KG,8,50208
192061001226, NEWTON SENIOR HIGH SCHOOL, Public, (641) 792-5797,9,12,50208
192067001230, NISHNA VALLEY ELEMENTARY SCHOOL, Public, (712) 624-8696, PK,4,51540
190654000255, NIXON ELEMENTARY SCHOOL, Public, (319) 558-2188, PK,5,52233
191311000786, NODAWAY VALLEY EAST ELEMENTARY SCHOOL, Public, (641) 743-6136, PK,4,50849
191311000788, NODAWAY VALLEY HIGH SCHOOL, Public, (641) 743-6141,9,12,50849
191311000170, NODAWAY VALLEY MIDDLE SCHOOL, Public, (641) 745-2291,5,8,50846
192640001521, NODLAND ELEMENTARY SCHOOL, Public, (712) 274-4044, PK,5,51106
192073001235, NORA SPRINGS ELEMENTARY SCHOOL, Public, (641) 749-5302, PK,4,50458
192073001236, NORA SPRINGS-ROCK FALLS MIDDLE SCHOOL, Public, (641) 749-5301,5,8,50458
190759002103, NORTH BEND ELEMENTARY, Public, (319) 626-3950, PK,5,52317
191308000785, NORTH BUTLER HIGH SCHOOL, Public, (641) 816-5631,9,12,50636
190345000043, NORTH BUTLER MIDDLE SCHOOL, Public, (319) 267-2552,5,8,50602
190651000227, NORTH CEDAR ELEMENTARY SCHOOL, Public, (319) 553-2810, PK,6,50613
191710001001, NORTH CEDAR HIGH SCHOOL, Public, (563) 942-3341,9,12,52337
191710001947, NORTH CEDAR LOWDEN ELEMENTARY CENTER, Public, (563) 941-5383, PK,4,52255
191710001000, NORTH CEDAR MECHANICSVILLE ELEM CTR, Public, (563) 432-6933, PK,4,52306
191710000337, NORTH CEDAR MIDDLE SCHOOL, Public, (563) 452-3179,5,8,52216
191470001392, NORTH CENTRAL JUNIOR HIGH SCHOOL, Public, (319) 688-1210,7,8,52317
190690000816, NORTH ELEMENTARY SCHOOL, Public, (641) 446-4452,3,5,50144
190000601232, NORTH FAYETTE HIGH SCHOOL, Public, (563) 422-3852,9,12,52175
192640001522, NORTH HIGH SCHOOL, Public, (712) 239-7000,9,12,51104
190858001977, NORTH HIGH SCHOOL, Public, (563) 388-9880,9,12,52806
190897000566, NORTH HIGH SCHOOL, Public, (515) 242-7200,9,12,50313
190579000190, NORTH HILL ELEMENTARY SCHOOL, Public, (319) 753-6363, PK,5,52601
A9103331, NORTH IOWA CHRISTIAN SCHOOL, Private, (641) 423-6440, KG,12,50401
190575000176, NORTH IOWA ELEM BUFFALO CENTER, Public, (641) 562-2525, PK,5,50424
190575000177, NORTH IOWA HIGH SCHOOL, Public, (641) 562-2525,9,12,50424
190575001620, NORTH IOWA MIDDLE SCHOOL, Public, (641) 562-2525,6,8,50424
192083001887, NORTH KOSSUTH ELEMENTARY SCHOOL, Public, (515) 272-4361, PK,5,50590
192085001246, NORTH MAHASKA ELEMENTARY SCHOOL, Public, (641) 637-4041, PK,6,50207
192085001245, NORTH MAHASKA JR-SR HIGH SCHOOL, Public, (641) 637-4187,7,12,50207
190000601233, NORTH MIDDLE SCHOOL, Public, (563) 425-3303,7,8,52142
192640001287, NORTH MIDDLE SCHOOL, Public, (712) 279-6804,6,8,51108
192091001923, NORTH POLK CENTRAL ELEMENTARY SCHOOL, Public, (515) 251-3400, PK,6,50007
192091001248, NORTH POLK HIGH SCHOOL, Public, (515) 685-3528,9,12,50007
192091002095, NORTH POLK MIDDLE SCHOOL, Public, (515) 685-3528,7,8,50007
192091001249, NORTH POLK WEST ELEMENTARY SCHOOL, Public, (515) 984-6344, PK,5,50226
190852002099, NORTH RIDGE ELEMENTARY, Public, (515) 986-5674,3,4,50111
192094001255, NORTH SCOTT JUNIOR HIGH SCHOOL, Public, (563) 285-8272,6,8,52748
192094001256, NORTH SCOTT SENIOR HIGH SCHOOL, Public, (563) 285-9631,9,12,52748
191347000817, NORTH SIDE ELEMENTARY SCHOOL, Public, (641) 456-4481, PK,PK,50441
192100001258, NORTH TAMA HIGH SCHOOL, Public, (319) 478-2911,7,12,50675
192106001261, NORTH WINNESHIEK ELEMENTARY SCHOOL, Public, (563) 735-5411, PK,5,52101
192106001262, NORTH WINNESHIEK MIDDLE SCHOOL, Public, (563) 735-5411,6,8,52101
192082001242, NORTH-LINN MIDDLE SCHOOL, Public, (319) 224-3291,6,8,52344
192082001243, NORTH-LINN SENIOR HIGH SCHOOL, Public, (319) 224-3291,9,12,52344
190369000148, NORTHEAST ELEMENTARY, Public, (515) 965-9620, PK,5,50021
191269000768, NORTHEAST ELEMENTARY SCHOOL, Public, (712) 527-4875, PK,2,51534
192109001265, NORTHEAST ELEMENTARY SCHOOL, Public, (563) 577-2249, PK,6,52750
192112001888, NORTHEAST HAMILTON ELEMENTARY SCHOOL, Public, (515) 325-6202, PK,5,50034
192112001889, NORTHEAST HAMILTON HIGH SCHOOL, Public, (515) 325-6234,9,12,50034
192112001267, NORTHEAST HAMILTON MIDDLE SCHOOL, Public, (515) 325-6234,6,8,50034
193087001353, NORTHEAST IOWA HIGH SCHOOL CHARTER, Public, (563) 637-2283,11,12,50655
192109001266, NORTHEAST MIDDLE-HIGH SCHOOL, Public, (563) 577-2249,7,12,52750
191584002132, NORTHSTAR ELEMENTARY SCHOOL, Public, (641) 842-6527,2,5,50138
190369000380, NORTHVIEW MIDDLE SCHOOL, Public, (515) 965-9700,8,9,50023
190369000074, NORTHWEST ELEMENTARY SCHOOL, Public, (515) 965-9680, PK,5,50023
A9701556, NORTHWEST IOWA PROTESTANT REFORMED SCHOOL, Private, (712) 726-3200,1,8,51235
191470000897, NORTHWEST JUNIOR HIGH SCHOOL, Public, (319) 688-1060,7,8,52241
190354001906, NORTHWOOD PRE-SCHOOL, Public, (515) 268-2470, PK, KG,50010
192121001270, NORTHWOOD-KENSETT ELEMENTARY, Public, (641) 324-1127, KG,6,50459
192121001271, NORTHWOOD-KENSETT JR-SR HIGH SCHOOL, Public, (641) 324-2142,7,12,50459
192124001274, NORWALK MIDDLE SCHOOL, Public, (515) 981-0435,6,8,50211
192124001275, NORWALK SENIOR HIGH SCHOOL, Public, (515) 981-4201,9,12,50211
190483001277, NORWAY ELEMENTARY SCHOOL, Public, (319) 227-7142, PK,6,52318
192532001446, NORWOODVILLE ELEMENTARY, Public, (515) 266-3109,4,5,50317
457361, NOTRE DAME CATHOLIC SCHOOL, Private, (563) 547-4513, PK,6,52136
191722001006, NOVAK ELEMENTARY SCHOOL, Public, (319) 447-3300, PK,5,52302
192083001885, NSK HIGH SCHOOL HIGH SCHOOL, Public, (515) 272-4361,9,12,50590
192160001285, OA-BCIG MIDDLE SCHOOL, Public, (712) 668-2767,6,8,51458
190897000567, OAK PARK, Public, (515) 242-8428, PK,5,50313
191722000810, OAK RIDGE SCHOOL, Public, (319) 447-3410,6,8,52302
192160001283, ODEBOLT-ARTHUR ELEMENTARY SCHOOL, Public, (712) 668-2767, PK,5,51458
192163001288, OELWEIN HIGH SCHOOL, Public, (319) 283-2731,9,12,50662
192163001289, OELWEIN MIDDLE SCHOOL, Public, (319) 283-3015,6,8,50662
192166001295, OGDEN HIGH SCHOOL, Public, (515) 275-4034,9,12,50212
192166001294, OGDEN MIDDLE SCHOOL, Public, (515) 275-2912,5,8,50212
190002102004, OKOBOJI ELEMENTARY SCHOOL, Public, (712) 338-2458, PK,4,51351
190002102002, OKOBOJI HIGH SCHOOL, Public, (712) 338-2446,9,12,51351
190002102003, OKOBOJI MIDDLE SCHOOL, Public, (712) 332-5641,5,8,51351
192172001296, OLIN ELEMENTARY SCHOOL, Public, (319) 484-2155, PK,5,52320
192172001297, OLIN JUNIOR-SENIOR HIGH SCHOOL, Public, (319) 484-2170,6,12,52320
192868001657, OLMSTED ELEMENTARY SCHOOL, Public, (515) 457-5800, PK,5,50322
459595, ORANGE CITY CHRISTIAN SCHOOL, Private, (712) 737-2274, PK,8,51041
191884000710, ORANGE CITY ELEMENTARY SCHOOL, Public, (712) 737-4606, PK,5,51041
193048001734, ORANGE ELEMENTARY SCHOOL, Public, (319) 433-2880, KG,5,50701
190651000228, ORCHARD HILL ELEMENTARY SCHOOL, Public, (319) 553-2465, PK,6,50613
190897000568, ORCHARD PLACE SCHOOL, Public, (515) 287-9700, KG,12,50315
192181001298, ORIENT ELEMENTARY SCHOOL, Public, (641) 337-5061, PK,6,50858
192181001299, ORIENT-MACKSBURG SENIOR HIGH SCHOOL, Public, (641) 337-5061,7,12,50858
192184001302, OSAGE HIGH SCHOOL, Public, (641) 732-3102,9,12,50461
192184001303, OSAGE MIDDLE SCHOOL, Public, (641) 732-3127,5,8,50461
459518, OSKALOOSA CHRISTIAN SCHOOL, Private, (641) 672-2174, KG,8,52577
192187001094, OSKALOOSA ELEMENTARY SCHOOL, Public, (641) 673-8092, KG,5,52577
192187001309, OSKALOOSA HIGH SCHOOL, Public, (641) 673-3407,9,12,52577
192187001310, OSKALOOSA MIDDLE SCHOOL, Public, (641) 673-8308,6,8,52577
192187002087, OSKALOOSA PRESCHOOL, Public, (641) 673-8345, PK, KG,52577
190336000034, OTTO B LAING MIDDLE SCHOOL, Public, (515) 295-9447,6,8,50511
A9701557, OTTUMWA CHRISTIAN SCHOOL, Private, (641) 683-9119, PK,12,52501
192211001322, OTTUMWA HIGH SCHOOL, Public, (641) 683-4444,9,12,52501
192124001276, OVIATT ELEMENTARY SCHOOL, Public, (515) 981-1005, PK,2,50211
190513000163, PAGE ELEMENTARY SCHOOL, Public, (515) 433-0840, PK,1,50036
190002501612, PANORAMA CHARTER HIGH SCHOOL, Public, (641) 755-2317,9,12,50216
190002500606, PANORAMA ELEMENTARY, Public, (641) 755-2021, PK,5,50216
190002501334, PANORAMA HIGH SCHOOL, Public, (641) 755-2317,9,12,50216
190002501335, PANORAMA MIDDLE SCHOOL, Public, (641) 755-2317,6,8,50216
190897000569, PARK AVE ELEMENTARY SCHOOL, Public, (515) 242-8429, PK,5,50315
190375001336, PARKERSBURG ELEMENTARY SCHOOL, Public, (319) 346-2446, PK,4,50665
192163001290, PARKSIDE ELEMENTARY SCHOOL, Public, (319) 283-1245,1,1,50662
190369000073, PARKVIEW MIDDLE SCHOOL, Public, (515) 965-9640,6,7,50023
A9901908, PATHWAY CHRISTIAN SCHOOL, Private, (319) 656-5443, KG,12,52247
192238001338, PATON-CHURDAN ELEMENTARY, Public, (515) 389-3111, PK,5,50050
192238001339, PATON-CHURDAN JR-SR HIGH SCHOOL, Public, (515) 389-3111,6,12,50050
190486000146, PAUL NORTON ELEMENTARY SCHOOL, Public, (563) 332-8936, KG,5,52722
199901702060, PCM HIGH SCHOOL, Public, (641) 259-2315,9,12,50170
199901702061, PCM MIDDLE SCHOOL, Public, (515) 994-2686,6,8,50228
190651000229, PEET JUNIOR HIGH SCHOOL, Public, (319) 553-2710,7,9,50613
192244001343, PEKIN COMMUNITY HIGH SCHOOL, Public, (319) 695-3705,9,12,52580
192244001345, PEKIN ELEMENTARY SCHOOL, Public, (641) 661-2351, PK,5,52580
192244000523, PEKIN MIDDLE SCHOOL, Public, (319) 695-3707,6,8,52580
459686, PELLA CHRISTIAN GRADE SCHOOL, Private, (641) 628-2414, PK,8,50219
459697, PELLA CHRISTIAN HIGH SCHOOL, Private, (641) 628-4440,9,12,50219
192247001350, PELLA HIGH SCHOOL, Public, (641) 628-3870,9,12,50219
192247001351, PELLA MIDDLE SCHOOL, Public, (641) 628-4784,7,8,50219
191134000698, PENCE ELEMENTARY SCHOOL, Public, (641) 472-2957, PK,4,52556
191470000898, PENN ELEMENTARY SCHOOL, Public, (319) 688-1150, KG,6,52317
459711, PEORIA CHRISTIAN SCHOOL, Private, (641) 625-4131, KG,8,50219
193135001346, PEOSTA ELEMENTARY SCHOOL, Public, (563) 744-3885, PK,5,52068
190897000570, PERKINS ELEMENTARY SCHOOL, Public, (515) 242-8430, PK,5,50311
191533002057, PERRY #1 ELEMENTARY SCHOOL, Public, (319) 827-1700, KG,8,50648
192253000051, PERRY ELEMENTARY, Public, (515) 465-5656, PK,5,50220
192253001355, PERRY HIGH SCHOOL, Public, (515) 465-3503,9,12,50220
192253001356, PERRY MIDDLE SCHOOL, Public, (515) 465-3531,6,8,50220
193093000238, PHENIX ELEMENTARY EARLY CHILDHOOD CENTER, Public, (515) 633-6600, PK,3,50265
190897000571, PHILLIPS ELEMENTARY, Public, (515) 242-8431, PK,5,50317
191182001979, PHILLIPS MIDDLE SCHOOL, Public, (515) 574-5711,7,8,50501
192211001323, PICKWICK ELEMENTARY SCHOOL, Public, (641) 682-4502, PK,6,52501
190654000256, PIERCE ELEMENTARY SCHOOL, Public, (319) 558-2373, PK,5,52402
191575000942, PIERSON ELEMENTARY SCHOOL, Public, (712) 375-5939,5,5,51048
191575000943, PIERSON MIDDLE SCHOOL, Public, (712) 375-5939,6,8,51048
191473000908, PINEVIEW ELEMENTARY, Public, (641) 648-6410, PK,2,50126
190897000572, PLEASANT HILL ELEMENTARY SCHOOL, Public, (515) 242-8432, PK,5,50317
192311001364, PLEASANT VALLEY HIGH SCHOOL, Public, (563) 332-5151,9,12,52722
192311001361, PLEASANT VALLEY JUNIOR  HIGH SCHOOL, Public, (563) 332-0200,7,8,52753
192311001365, PLEASANT VIEW ELEMENTARY SCHOOL, Public, (563) 332-5575, KG,6,52722
193063001760, PLEASANT VIEW ELEMENTARY SCHOOL, Public, (515) 832-9241, PK,1,50595
192316001367, PLEASANTVILLE ELEMENTARY, Public, (515) 848-0566, PK,5,50225
192316001369, PLEASANTVILLE HIGH SCHOOL, Public, (515) 848-0541,9,12,50225
192316001403, PLEASANTVILLE MIDDLE SCHOOL, Public, (515) 848-0528,6,8,50225
AA890381, PLYMOUTH ROAD CHRISTIAN ACADEMY, Private, (641) 296-5940,1,12,50464
192319001372, POCAHONTAS AREA ELEMENTARY SCHOOL, Public, (712) 335-4642, PK,6,50574
192319001373, POCAHONTAS AREA HIGH SCHOOL, Public, (712) 335-4848,9,12,50574
192319000377, POCAHONTAS AREA REGIONAL LEARNING CENTER, Public, (712) 335-5971,9,12,50574
458547, POCAHONTAS CATHOLIC SCHOOL, Private, (712) 335-3603, KG,5,50574
190654000257, POLK ELEMENTARY SCHOOL, Public, (319) 558-2475, PK,5,52402
192322001375, POMEROY ELEMENTARY SCHOOL, Public, (712) 468-2268, PK,8,50575
193048001546, POYNER ELEMENTARY, Public, (319) 433-1534, KG,5,50707
199901702062, PRAIRIE CITY ELEMENTARY SCHOOL, Public, (515) 994-2377, PK,5,50228
190786002113, PRAIRIE CREEK, Public, (319) 848-5310,5,6,52404
190786000389, PRAIRIE CREST ELEMENTARY SCHOOL, Public, (319) 848-5280, PK,4,52404
190786000104, PRAIRIE EDGE, Public, (319) 298-3406, KG,12,52404
191533002016, PRAIRIE GROVE ELEMENTARY SCHOOL, Public, (319) 827-1700, KG,8,50648
190786000387, PRAIRIE HEIGHTS ELEMENTARY SCHOOL, Public, (319) 848-5230, PK,4,52404
190786000388, PRAIRIE HIGH SCHOOL, Public, (319) 848-5340,10,12,52404
190786002110, PRAIRIE POINT, Public, (319) 848-5500,7,9,52404
190786000761, PRAIRIE RIDGE ELEMENTARY, Public, (319) 848-5100, PK,4,52404
190002801381, PRAIRIE VALLEY ELEMENTARY SCHOOL, Public, (515) 467-5700, PK,6,50538
190002801382, PRAIRIE VALLEY HIGH SCHOOL, Public, (515) 352-3142,7,12,50543
190786000391, PRAIRIE VIEW ELEMENTARY SCHOOL, Public, (319) 848-5260, PK,4,52404
193051000931, PRAIRIEVIEW SCHOOL, Public, (515) 987-2770,9,9,50263
190948001456, PRESCOTT ELEMENTARY SCHOOL, Public, (563) 552-4200, PK,5,52001
192376001384, PRESCOTT ELEMENTARY SCHOOL, Public, (641) 335-2211, PK,6,50859
192379001386, PRESTON ELEMENTARY SCHOOL, Public, (563) 689-3431, KG,6,52069
192379001387, PRESTON HIGH SCHOOL, Public, (563) 689-4221,7,12,52069
2871919, PRINCE OF PEACE ACADEMY & COLLEGE PREPARATORY, Private, (563) 242-1663, PK,12,52732
A9501826, QUAD CITY MONTESSORI SCHOOL, Private, (563) 355-1289, PK,7,52807
AA001281, QUAD CITY SEVENTH-DAY ADVENTIST ELEMENTARY, Private, (563) 391-9499,1,10,52806
192976001694, READLYN ELEMENTARY SCHOOL, Public, (319) 279-3323, PK,6,50668
192400000527, RED OAK EARLY CHILDHOOD, Public, (712) 623-6600, PK,PK,51566
192400001397, RED OAK HIGH SCHOOL, Public, (712) 623-6610,9,12,51566
192400001398, RED OAK MIDDLE SCHOOL, Public, (712) 623-6620,6,8,51566
A0301586, REGINA CATHOLIC ELEMENTARY SCHOOL, Private, (319) 337-5739, PK,6,52245
457678, REGINA INTER-PARISH CATHOLIC EDUCATION CENTER, Private, (319) 351-1415, PK,12,52245
A0301588, REGIS MIDDLE SCHOOL, Private, (319) 363-1968,6,8,52402
191266000764, REINBECK ELEMENTARY SCHOOL, Public, (319) 345-2822, PK,4,50669
192412001405, REMSEN-UNION ELEMENTARY SCHOOL, Public, (712) 786-1192, PK,5,51050
192412001407, REMSEN-UNION HIGH SCHOOL, Public, (712) 786-1101,9,12,51050
192412001995, REMSEN-UNION MIDDLE SCHOOL, Public, (712) 786-1192,6,8,51050
A0501662, RESURRECTION SCHOOL, Private, (563) 583-9488, KG,5,52002
192415001409, RICEVILLE ELEMENTARY SCHOOL, Public, (641) 985-2288, KG,5,50466
192415001410, RICEVILLE HIGH SCHOOL, Public, (641) 985-2288,6,12,50466
191185000737, RICHARDSON ELEMENTARY SCHOOL, Public, (319) 372-2765, PK,5,52627
191020000652, RIPPEY ELEMENTARY SCHOOL, Public, (515) 436-7721, PK,5,50235
191034001433, RIVER VALLEY ALTERNATIVE HIGH SCHOOL, Public, (712) 372-4656,9,12,51016
191034000657, RIVER VALLEY ELEMENTARY, Public, (712) 447-6318, PK,6,51061
191034000658, RIVER VALLEY JUNIOR- SENIOR HIGH SCHOOL, Public, (712) 372-4656,7,12,51016
190897000728, RIVER WOODS ELEMENTARY SCHOOL, Public, (515) 242-8433, PK,5,50320
191473000905, RIVERBEND MIDDLE SCHOOL, Public, (641) 648-6430,7,8,50126
192311001366, RIVERDALE HEIGHTS ELEM SCHOOL, Public, (563) 332-0525, KG,6,52722
459391, RIVERMONT COLLEGIATE, Private, (563) 359-1366, PK,12,52722
190002700260, RIVERSIDE COMMUNITY HIGH SCHOOL, Public, (712) 484-2291,9,12,51560
190002700249, RIVERSIDE COMMUNITY MIDDLE SCHOOL, Public, (712) 484-2291,5,8,51525
190002700279, RIVERSIDE ELEMENTARY, Public, (712) 482-6296, PK,4,51560
191182000730, RIVERSIDE ELEMENTARY SCHOOL, Public, (515) 955-8817, PK,4,50501
191401000842, RIVERSIDE ELEMENTARY SCHOOL, Public, (319) 648-2821, PK,5,52327
192640001526, RIVERSIDE ELEMENTARY SCHOOL, Public, (712) 279-6811, PK,5,51109
190999000636, ROBERT BLUE SCHOOL, Public, (515) 448-4767,5,8,50533
190807000401, ROBERT DEAL ELEMENTARY SCHOOL, Public, (712) 999-2845, PK,3,50058
191470000899, ROBERT LUCAS ELEMENTARY SCHOOL, Public, (319) 688-1140, KG,6,52245
191473000907, ROCK RUN ELEMENTARY, Public, (641) 648-6420,3,5,50126
459449, ROCK VALLEY CHRISTIAN SCHOOL, Private, (712) 476-2615, PK,8,51247
192466001414, ROCK VALLEY ELEMENTARY SCHOOL, Public, (712) 476-2769, PK,5,51247
192466001415, ROCK VALLEY JR-SR HIGH SCHOOL, Public, (712) 476-2701,6,12,51247
192496001431, ROCKFORD JUNIOR-SENIOR ROCKFORD SENIOR HIGH, Public, (641) 756-3813,7,12,50468
192472001417, ROCKWELL CITY ELEMENTARY SCHOOL, Public, (712) 297-8621, PK,6,50579
192472001418, ROCKWELL CITY-LYTTON HIGH SCHOOL, Public, (712) 297-8111,7,12,50579
191872001093, ROGERS ELEMENTARY SCHOOL, Public, (641) 754-1070, PK,4,50158
192487001422, ROLAND-STORY ELEMENTARY SCHOOL, Public, (515) 733-4386, PK,4,50248
192487001423, ROLAND-STORY HIGH SCHOOL, Public, (515) 733-4329,9,12,50248
