NCES ID,Formatted NCES ID,NCES School Name,Street Address,Town,State,Zip,Phone,County,Type,Min_Grade,Max_Grade,
A9901908,A9901908, PATHWAY CHRISTIAN SCHOOL, 5764 HIGHWAY 1 SW, KALONA, IA,52247, (319) 656-5443,JOHNSON COUNTY, Private, KG,12,
191566000938,191566000938, KEOTA ELEMENTARY SCHOOL, P.O. BOX 88, KEOTA, IA,52248, (641) 636-2323,KEOKUK COUNTY COUNTY, Public, PK,6,
191566000939,191566000939, KEOTA HIGH SCHOOL, P.O. BOX 88, KEOTA, IA,52248, (641) 636-3491,KEOKUK COUNTY COUNTY, Public,7,12,
190483000139,190483000139, KEYSTONE ELEMENTARY SCHOOL, 280 4TH ST, KEYSTONE, IA,52249, (319) 442-3221,BENTON COUNTY COUNTY, Public,3,6,
191725001008,191725001008, LISBON ELEMENTARY SCHOOL, PO BOX  839, LISBON, IA,52253, (319) 455-2659,LINN COUNTY COUNTY, Public, PK,5,
191725001009,191725001009, LISBON HIGH SCHOOL, PO BOX  839, LISBON, IA,52253, (319) 455-2106,LINN COUNTY COUNTY, Public,9,12,
191725001981,191725001981, LISBON MIDDLE SCHOOL, PO BOX  839, LISBON, IA,52253, (319) 455-2659,LINN COUNTY COUNTY, Public,6,8,
191920001512,191920001512, MIDLAND ELEMENTARY AT LOST NATION, 100 WINTER ST, LOST NATION, IA,52254, (563) 678-2142,CLINTON COUNTY COUNTY, Public,2,5,
191710001947,191710001947, NORTH CEDAR LOWDEN ELEMENTARY CENTER, PO BOX  250, LOWDEN, IA,52255, (563) 941-5383,CEDAR COUNTY COUNTY, Public, PK,4,
191485000909,191485000909, IOWA VALLEY ELEMENTARY SCHOOL, 151 E MAY, MARENGO, IA,52301, (319) 642-3812,IOWA COUNTY COUNTY, Public, PK,6,
191485000910,191485000910, IOWA VALLEY JR-SR HIGH SCHOOL, 359 E HILTON ST, MARENGO, IA,52301, (319) 642-3332,IOWA COUNTY COUNTY, Public,7,12,
191722002092,191722002092, ECHO HILL ELEMENTARY, 400 ECHO HILL ROAD, MARION, IA,52302, (319) 730-3560,LINN COUNTY COUNTY, Public, PK,5,
191869001074,191869001074, EMERSON ELEMENTARY SCHOOL, 1400 10TH AVE, MARION, IA,52302, (319) 377-0183,LINN COUNTY COUNTY, Public, PK,3,
191722001005,191722001005, EXCELSIOR MIDDLE SCHOOL, 3555 N 10TH ST, MARION, IA,52302, (319) 447-3130,LINN COUNTY COUNTY, Public,6,8,
191869000437,191869000437, FRANCIS MARION INTERMEDIATE SCHOOL, 2301 3RD AVE, MARION, IA,52302, (319) 373-4766,LINN COUNTY COUNTY, Public,4,5,
191722001003,191722001003, INDIAN CREEK ELEMENTARY SCHOOL, 2900 INDIAN CREEK RD, MARION, IA,52302, (319) 447-3270,LINN COUNTY COUNTY, Public, KG,5,
191722001525,191722001525, LINN GROVE ELEMENTARY SCHOOL, 2301 50TH ST, MARION, IA,52302, (319) 730-3500,LINN COUNTY COUNTY, Public, PK,5,
191722001004,191722001004, LINN-MAR HIGH SCHOOL, 3111 N 10TH ST, MARION, IA,52302, (319) 447-3040,LINN COUNTY COUNTY, Public,9,12,
191869001075,191869001075, MARION HIGH SCHOOL, 675 S 15TH ST, MARION, IA,52302, (319) 377-9891,LINN COUNTY COUNTY, Public,9,12,
191869002098,191869002098, MARION HOME SCHOOL, 440 S. 15TH STREET, MARION, IA,52302, (319) 373-9209,LINN COUNTY COUNTY, Public, KG,12,
191722001006,191722001006, NOVAK ELEMENTARY SCHOOL, 401 29TH STREET, MARION, IA,52302, (319) 447-3300,LINN COUNTY COUNTY, Public, PK,5,
191722000810,191722000810, OAK RIDGE SCHOOL, 4901 ALBURNETT ROAD, MARION, IA,52302, (319) 447-3410,LINN COUNTY COUNTY, Public,6,8,
191869001077,191869001077, STARRY ELEMENTARY SCHOOL, 700 S 15TH STREET, MARION, IA,52302, (319) 377-4698,LINN COUNTY COUNTY, Public, KG,3,
191869001078,191869001078, VERNON MIDDLE SCHOOL, 1301 5TH AVE, MARION, IA,52302, (319) 377-9401,LINN COUNTY COUNTY, Public,6,8,
191722001007,191722001007, WILKINS ELEMENTARY SCHOOL, 2127 27TH ST, MARION, IA,52302, (319) 447-3380,LINN COUNTY COUNTY, Public, KG,5,
459868,00459868, GRACE BAPTIST ACADEMY, 1461 E POST RD, MARION, IA,52302, (319) 377-9448,LINN COUNTY, Private,1,11,
457033,00457033, ST JOSEPH CATHOLIC SCHOOL, 1430 14TH ST, MARION, IA,52302, (319) 377-6348,LINN COUNTY, Private, PK,8,
191710001000,191710001000, NORTH CEDAR MECHANICSVILLE ELEM CTR, 609 125TH ST., MECHANICSVILLE, IA,52306, (563) 432-6933,CEDAR COUNTY COUNTY, Public, PK,4,
191965001152,191965001152, CARPENTER ELEMENTARY SCHOOL, 615 N GILL ST, MONTICELLO, IA,52310, (319) 465-3551,JONES COUNTY COUNTY, Public,2,4,
191965001153,191965001153, MONTICELLO HIGH SCHOOL, 850 EAST OAK STREET, MONTICELLO, IA,52310, (319) 465-6597,JONES COUNTY COUNTY, Public,9,12,
191965002000,191965002000, MONTICELLO MIDDLE SCHOOL, 217 S MAPLE, MONTICELLO, IA,52310, (319) 465-3575,JONES COUNTY COUNTY, Public,5,8,
191965001155,191965001155, SHANNON ELEMENTARY SCHOOL, 321 W SOUTH ST, MONTICELLO, IA,52310, (319) 465-5425,JONES COUNTY COUNTY, Public, PK,1,
457077,00457077, SACRED HEART SCHOOL, 234 N SYCAMORE ST, MONTICELLO, IA,52310, (319) 465-4605,JONES COUNTY, Private, PK,6,
192004001883,192004001883, MOUNT VERNON HIGH SCHOOL, 731 PALISADES RD SW, MOUNT VERNON, IA,52314, (319) 895-8843,LINN COUNTY COUNTY, Public,9,12,
192004001178,192004001178, MOUNT VERNON MIDDLE SCHOOL, 525 PALISADES ROAD SW, MOUNT VERNON, IA,52314, (319) 895-6254,LINN COUNTY COUNTY, Public,5,8,
192004001179,192004001179, WASHINGTON ELEMENTARY SCHOOL, 615 5TH AVE SW, MOUNT VERNON, IA,52314, (319) 895-6251,LINN COUNTY COUNTY, Public, PK,4,
459314,00459314, CENTRAL LUTHERAN SCHOOL, PO BOX 190, NEWHALL, IA,52315, (319) 223-5271,BENTON COUNTY, Private, PK,8,
191098000680,191098000680, ENGLISH VALLEYS ELEMENTARY SCHOOL, PO BOX  490, NORTH ENGLISH, IA,52316, (319) 664-3638,IOWA COUNTY COUNTY, Public, PK,6,
191098000679,191098000679, ENGLISH VALLEYS JR-SR HIGH SCHOOL, PO BOX  490, NORTH ENGLISH, IA,52316, (319) 664-3631,IOWA COUNTY COUNTY, Public,7,12,
191470002133,191470002133, BUFORD GARNER ELEMENTARY, 80 BIRCH STREET, NORTH LIBERTY, IA,52317, (319) 688-1000,JOHNSON COUNTY COUNTY, Public, PK,6,
191470001034,191470001034, JAMES VAN ALLEN ELEMENTARY SCHOOL, 170 ABIGAIL AVE, NORTH LIBERTY, IA,52317, (319) 688-1185,JOHNSON COUNTY COUNTY, Public, PK,6,
190759002103,190759002103, NORTH BEND ELEMENTARY, PO BOX 350, NORTH LIBERTY, IA,52317, (319) 626-3950,JOHNSON COUNTY COUNTY, Public, PK,5,
191470001392,191470001392, NORTH CENTRAL JUNIOR HIGH SCHOOL, 180 E. FOREVERGREEN RD, NORTH LIBERTY, IA,52317, (319) 688-1210,JOHNSON COUNTY COUNTY, Public,7,8,
191470000898,191470000898, PENN ELEMENTARY SCHOOL, BOX 9, NORTH LIBERTY, IA,52317, (319) 688-1150,JOHNSON COUNTY COUNTY, Public, KG,6,
A9701550,A9701550, HERITAGE CHRISTIAN SCHOOL, 2709 DUBUQUE ST NE, NORTH LIBERTY, IA,52317, (319) 626-4777,JOHNSON COUNTY, Private, PK,8,
A0792029,A0792029, MONTESSORI CHILDREN'S GARDEN, 20 CIRCLE DR, NORTH LIBERTY, IA,52317, (319) 665-9625,JOHNSON COUNTY, Private, PK, KG,
190483001277,190483001277, NORWAY ELEMENTARY SCHOOL, 100 SCHOOL DRIVE, NORWAY, IA,52318, (319) 227-7142,BENTON COUNTY COUNTY, Public, PK,6,
192172001296,192172001296, OLIN ELEMENTARY SCHOOL, 212 TRILBY ST, OLIN, IA,52320, (319) 484-2155,JONES COUNTY COUNTY, Public, PK,5,
192172001297,192172001297, OLIN JUNIOR-SENIOR HIGH SCHOOL, 212 TRILBY ST, OLIN, IA,52320, (319) 484-2170,JONES COUNTY COUNTY, Public,6,12,
190759000359,190759000359, CLEAR CREEK ELEMENTARY SCHOOL, PO BOX  488, OXFORD, IA,52322, (319) 828-4505,JOHNSON COUNTY COUNTY, Public, PK,5,
191920001020,191920001020, MIDLAND ELEMENTARY AT OXFORD JUNCTION, PO BOX  F, OXFORD JUNCTION, IA,52323, (563) 826-2091,JONES COUNTY COUNTY, Public, PK,1,
191401000839,191401000839, HIGHLAND HIGH SCHOOL, 1715 VINE AVENUE, RIVERSIDE, IA,52327, (319) 648-2891,WASHINGTON COUNTY COUNTY, Public,9,12,
191401000840,191401000840, HIGHLAND MIDDLE SCHOOL, 1715 VINE AVENUE, RIVERSIDE, IA,52327, (319) 648-5018,WASHINGTON COUNTY COUNTY, Public,6,8,
191401000842,191401000842, RIVERSIDE ELEMENTARY SCHOOL, 220 SCHNOEBELEN STREET, RIVERSIDE, IA,52327, (319) 648-2821,WASHINGTON COUNTY COUNTY, Public, PK,5,
191722000368,191722000368, WESTFIELD ELEMENTARY SCHOOL, 901 E MAIN ST NE, ROBINS, IA,52328, (319) 447-3350,LINN COUNTY COUNTY, Public, KG,5,
192931001476,192931001476, SHELLSBURG ELEMENTARY SCHOOL, BOX C, SHELLSBURG, IA,52332, (319) 436-4728,BENTON COUNTY COUNTY, Public, PK,5,
192658001542,192658001542, LAKEVIEW ELEMENTARY, 111 N CHABAL ST, SOLON, IA,52333, (319) 624-3401,JOHNSON COUNTY COUNTY, Public, PK,4,
192658001543,192658001543, SOLON HIGH SCHOOL, 600 W. 5TH STREET, SOLON, IA,52333, (319) 624-3401,JOHNSON COUNTY COUNTY, Public,9,12,
192658000707,192658000707, SOLON MIDDLE SCHOOL, 313 SOUTH IOWA STREET, SOLON, IA,52333, (319) 624-3401,JOHNSON COUNTY COUNTY, Public,5,8,
192706001586,192706001586, SPRINGVILLE ELEMENTARY SCHOOL, 602 MILL AVE, SPRINGVILLE, IA,52336, (319) 854-6195,LINN COUNTY COUNTY, Public, PK,5,
192706001587,192706001587, SPRINGVILLE SECONDARY SCHOOL, 400 ACADEMY ST, SPRINGVILLE, IA,52336, (319) 854-6196,LINN COUNTY COUNTY, Public,6,12,
191710001001,191710001001, NORTH CEDAR HIGH SCHOOL, BOX 247, STANWOOD, IA,52337, (563) 942-3341,CEDAR COUNTY COUNTY, Public,9,12,
590019600091,590019600091, MESKWAKI SETTLEMENT SCHOOL, 1610 305TH STREET, TAMA, IA,52339, (641) 484-4990,TAMA COUNTY COUNTY, Public, KG,12,
192673001463,192673001463, SOUTH TAMA COUNTY ELEMENTARY SCHOOL, 1611 COUNTRY CLUB DR, TAMA, IA,52339, (641) 484-3999,TAMA COUNTY COUNTY, Public, PK,5,
192673001556,192673001556, SOUTH TAMA COUNTY HIGH SCHOOL, 1715 HARDING ST, TAMA, IA,52339, (641) 484-4345,TAMA COUNTY COUNTY, Public,9,12,
190759000361,190759000361, CLEAR CREEK AMANA HIGH SCHOOL, PO BOX 199, TIFFIN, IA,52340, (319) 545-2361,JOHNSON COUNTY COUNTY, Public,9,12,
190759001903,190759001903, CLEAR CREEK AMANA MIDDLE SCHOOL, P.O. BOX 530, TIFFIN, IA,52340, (319) 545-4490,JOHNSON COUNTY COUNTY, Public,6,8,
192673001557,192673001557, SOUTH TAMA COUNTY MIDDLE SCHOOL, 201 S GREEN, TOLEDO, IA,52342, (641) 484-4121,TAMA COUNTY COUNTY, Public,6,8,
192082001242,192082001242, NORTH-LINN MIDDLE SCHOOL, PO BOX 200, TROY MILLS, IA,52344, (319) 224-3291,LINN COUNTY COUNTY, Public,6,8,
192082001243,192082001243, NORTH-LINN SENIOR HIGH SCHOOL, PO BOX 200, TROY MILLS, IA,52344, (319) 224-3291,LINN COUNTY COUNTY, Public,9,12,
190483001987,190483001987, BENTON COMMUNITY MIDDLE SCHOOL, P.O. BOX 70, VAN HORNE, IA,52346, (319) 228-8701,BENTON COUNTY COUNTY, Public,7,8,
190483000137,190483000137, BENTON COMMUNITY SENIOR HIGH SCHOOL, P.O. BOX 70, VAN HORNE, IA,52346, (319) 228-8701,BENTON COUNTY COUNTY, Public,9,12,
190483001988,190483001988, VAN HORNE ELEMENTARY SCHOOL, P.O. BOX 70, VAN HORNE, IA,52346, (319) 228-8701,BENTON COUNTY COUNTY, Public, PK,2,
191338001993,191338001993, H-L-V ELEMENTARY SCHOOL, PO BOX  B, VICTOR, IA,52347, (319) 647-2161,IOWA COUNTY COUNTY, Public, PK,6,
191338000808,191338000808, H-L-V JUNIOR-SENIOR HIGH SCHOOL, PO BOX  B, VICTOR, IA,52347, (319) 647-2161,IOWA COUNTY COUNTY, Public,7,12,
192931001550,192931001550, TILFORD ELEMENTARY SCHOOL, 308 E 13TH ST, VINTON, IA,52349, (319) 436-4728,BENTON COUNTY COUNTY, Public, PK,4,
192931001681,192931001681, VINTON-SHELLSBURG HIGH SCHOOL, 210 W. 21ST ST., VINTON, IA,52349, (319) 436-4728,BENTON COUNTY COUNTY, Public,9,12,
192931001680,192931001680, VINTON-SHELLSBURG MIDDLE SCHOOL, 212 W. 15TH ST., VINTON, IA,52349, (319) 436-4728,BENTON COUNTY COUNTY, Public,6,8,
192082001244,192082001244, WALKER ELEMENTARY CENTER, PO BOX 8, WALKER, IA,52352, (319) 448-4325,LINN COUNTY COUNTY, Public, PK,5,
459482,00459482, CONO CHRISTIAN SCHOOL, 3269 QUASQUETON AVE, WALKER, IA,52352, (319) 448-4395,BUCHANAN COUNTY, Private, PK,12,
193024000427,193024000427, ASSURE CENTER ALTERNATIVE SCHOOL, 105 WESTVIEW DR, WASHINGTON, IA,52353, (319) 653-7378,WASHINGTON COUNTY COUNTY, Public,9,12,
193024001702,193024001702, LINCOLN UPPER ELEMENTARY SCHOOL, 606 S 4TH AVE, WASHINGTON, IA,52353, (319) 653-3691,WASHINGTON COUNTY COUNTY, Public,4,6,
193024001703,193024001703, STEWART ELEMENTARY SCHOOL, 821 N 4TH AVE, WASHINGTON, IA,52353, (319) 653-3244,WASHINGTON COUNTY COUNTY, Public, PK,3,
193024001704,193024001704, WASHINGTON HIGH SCHOOL, PO BOX  271, WASHINGTON, IA,52353, (319) 653-2143,WASHINGTON COUNTY COUNTY, Public,10,12,
193024001705,193024001705, WASHINGTON JUNIOR HIGH SCHOOL, 1111 S AVE B, WASHINGTON, IA,52353, (319) 653-5414,WASHINGTON COUNTY COUNTY, Public,7,9,
457703,00457703, ST JAMES SCHOOL, 602 W 2ND ST, WASHINGTON, IA,52353, (319) 653-3631,WASHINGTON COUNTY, Private, PK,6,
191914001250,191914001250, ALTERNTIVE LEARNING CENT, PO BOX 150, WELLMAN, IA,52356, (319) 646-6096,WASHINGTON COUNTY COUNTY, Public,9,12,
191914001131,191914001131, MID-PRAIRIE HIGH SCHOOL, PO BOX 150, WELLMAN, IA,52356, (319) 646-6091,WASHINGTON COUNTY COUNTY, Public,9,12,
191914001134,191914001134, WELLMAN ELEMENTARY SCHOOL, PO BOX H, WELLMAN, IA,52356, (319) 646-2984,WASHINGTON COUNTY COUNTY, Public, PK,5,
193075001771,193075001771, HOOVER ELEMENTARY SCHOOL, BOX 637, WEST BRANCH, IA,52358, (319) 643-7211,CEDAR COUNTY COUNTY, Public, PK,5,
193075001774,193075001774, WEST BRANCH HIGH SCHOOL, BOX 637, WEST BRANCH, IA,52358, (319) 643-7216,CEDAR COUNTY COUNTY, Public,9,12,
193075001773,193075001773, WEST BRANCH MIDDLE SCHOOL, BOX 637, WEST BRANCH, IA,52358, (319) 643-5324,CEDAR COUNTY COUNTY, Public,6,8,
458988,00458988, SCATTERGOOD FRIENDS SCHOOL, 1951 DELTA AVE, WEST BRANCH, IA,52358, (319) 643-7600,CEDAR COUNTY, Private,9,12,
193168000611,193168000611, MARY WELSH ELEMENTARY, P. O. BOX 270, WILLIAMSBURG, IA,52361, (319) 668-2301,IOWA COUNTY COUNTY, Public,2,6,
193168001844,193168001844, WILLIAMSBURG ELEMENTARY SCHOOL, BOX 49, WILLIAMSBURG, IA,52361, (319) 668-1864,IOWA COUNTY COUNTY, Public, PK,1,
193168001845,193168001845, WILLIAMSBURG JR-SR HIGH SCHOOL, P. O. BOX 120, WILLIAMSBURG, IA,52361, (319) 668-1050,IOWA COUNTY COUNTY, Public,7,12,
459187,00459187, LUTHERAN INTERPARISH SCHOOL, PO BOX 750, WILLIAMSBURG, IA,52361, (319) 668-1711,IOWA COUNTY, Private, PK,8,
191920001563,191920001563, MIDLAND MIDDLE/HIGH SCHOOL, PO BOX 109, WYOMING, IA,52362, (563) 488-2292,JONES COUNTY COUNTY, Public,6,12,
190654000259,190654000259, METRO HIGH SCHOOL, 1212 7TH ST SE, CEDAR RAPIDS, IA,52401, (319) 558-2193,LINN COUNTY COUNTY, Public,9,12,
190654000233,190654000233, ARTHUR ELEMENTARY SCHOOL, 2630 B AVE NE, CEDAR RAPIDS, IA,52402, (319) 558-2264,LINN COUNTY COUNTY, Public, PK,5,
191722001002,191722001002, BOWMAN WOODS ELEMENTARY SCHOOL, 151 BOYSON RD NE, CEDAR RAPIDS, IA,52402, (319) 447-3240,LINN COUNTY COUNTY, Public, PK,5,
190654000239,190654000239, FRANKLIN MIDDLE SCHOOL, 300 20TH ST NE, CEDAR RAPIDS, IA,52402, (319) 558-2452,LINN COUNTY COUNTY, Public,6,8,
190654000240,190654000240, GARFIELD ELEMENTARY SCHOOL, 1201 MAPLEWOOD DR NE, CEDAR RAPIDS, IA,52402, (319) 558-2169,LINN COUNTY COUNTY, Public, PK,5,
190654000244,190654000244, HARDING MIDDLE SCHOOL, 4801 GOLF ST NE, CEDAR RAPIDS, IA,52402, (319) 558-2254,LINN COUNTY COUNTY, Public,6,8,
190654000250,190654000250, JOHN F KENNEDY HIGH SCHOOL, 4545 WENIG RD NE, CEDAR RAPIDS, IA,52402, (319) 558-2251,LINN COUNTY COUNTY, Public,9,12,
190654000252,190654000252, KENWOOD ELEMENTARY SCHOOL, 3700 E AVE NE, CEDAR RAPIDS, IA,52402, (319) 558-2273,LINN COUNTY COUNTY, Public, PK,5,
190654000256,190654000256, PIERCE ELEMENTARY SCHOOL, 4343 MARILYN DR NE, CEDAR RAPIDS, IA,52402, (319) 558-2373,LINN COUNTY COUNTY, Public, PK,5,
190654000257,190654000257, POLK ELEMENTARY SCHOOL, 1500 B AVE NE, CEDAR RAPIDS, IA,52402, (319) 558-2475,LINN COUNTY COUNTY, Public, PK,5,
190654000268,190654000268, WRIGHT ELEMENTARY SCHOOL, 1524 HOLLYWOOD BLVD NE, CEDAR RAPIDS, IA,52402, (319) 558-2278,LINN COUNTY COUNTY, Public, PK,5,
459879,00459879, GOOD SHEPHERD LUTHERAN SCHOOL, 2900 42ND ST NE, CEDAR RAPIDS, IA,52402, (319) 393-5656,LINN COUNTY, Private, KG,8,
A9103339,A9103339, ISAAC NEWTON CHRISTIAN ACADEMY, 1635 LINMAR DR NE, CEDAR RAPIDS, IA,52402, (319) 362-9512,LINN COUNTY, Private, PK,8,
A0301588,A0301588, REGIS MIDDLE SCHOOL, 735 PRAIRIE DR NE, CEDAR RAPIDS, IA,52402, (319) 363-1968,LINN COUNTY, Private,6,8,
457419,00457419, ST MATTHEW SCHOOL, 125 24TH ST NE, CEDAR RAPIDS, IA,52402, (319) 362-3021,LINN COUNTY, Private, PK,5,
457394,00457394, ST PIUS X ELEMENTARY SCHOOL, 4901 COUNCIL ST NE, CEDAR RAPIDS, IA,52402, (319) 393-4507,LINN COUNTY, Private, KG,5,
A0301593,A0301593, SUMMIT SCHOOLS, 1010 REGENT ST NE, CEDAR RAPIDS, IA,52402, (319) 294-2036,LINN COUNTY, Private, PK,5,
190654000237,190654000237, ERSKINE ELEMENTARY SCHOOL, 600 36TH ST SE, CEDAR RAPIDS, IA,52403, (319) 558-2364,LINN COUNTY COUNTY, Public,1,5,
190654000241,190654000241, GEORGE WASHINGTON HIGH SCHOOL, 2205 FOREST DR SE, CEDAR RAPIDS, IA,52403, (319) 558-2161,LINN COUNTY COUNTY, Public,9,12,
190654000243,190654000243, GRANT WOOD ELEMENTARY SCHOOL, 645 26TH ST SE, CEDAR RAPIDS, IA,52403, (319) 558-2467,LINN COUNTY COUNTY, Public,1,5,
190654000251,190654000251, JOHNSON ELEMENTARY SCHOOL, 355 18TH ST SE, CEDAR RAPIDS, IA,52403, (319) 558-2174,LINN COUNTY COUNTY, Public,1,5,
190654000254,190654000254, MCKINLEY MIDDLE SCHOOL, 620 10TH ST SE, CEDAR RAPIDS, IA,52403, (319) 558-2348,LINN COUNTY COUNTY, Public,6,8,
190654002045,190654002045, MONROE ELEMENTARY SCHOOL, 3200 PIONEER AVE SE, CEDAR RAPIDS, IA,52403, (319) 558-2176,LINN COUNTY COUNTY, Public, PK, KG,
457463,00457463, ALL SAINTS SCHOOL, 720 29TH ST SE, CEDAR RAPIDS, IA,52403, (319) 363-4110,LINN COUNTY, Private, PK,5,
459948,00459948, CEDAR VALLEY CHRISTIAN SCHOOL, 3636 COTTAGE GROVE AVE SE, CEDAR RAPIDS, IA,52403, (319) 366-7462,LINN COUNTY, Private, PK,12,
190654002044,190654002044, GRANT ELEMENTARY SCHOOL, 254 OUTLOOK DR SW, CEDAR RAPIDS, IA,52404, (319) 558-2020,LINN COUNTY COUNTY, Public, PK,1,
190786002113,190786002113, PRAIRIE CREEK, 401 76TH AVENUE SW, CEDAR RAPIDS, IA,52404, (319) 848-5310,LINN COUNTY COUNTY, Public,5,6,
190786000389,190786000389, PRAIRIE CREST ELEMENTARY SCHOOL, 401 76TH AVE SW, CEDAR RAPIDS, IA,52404, (319) 848-5280,LINN COUNTY COUNTY, Public, PK,4,
190786000104,190786000104, PRAIRIE EDGE, 401 76TH AVE SW, CEDAR RAPIDS, IA,52404, (319) 298-3406,LINN COUNTY COUNTY, Public, KG,12,
190786000387,190786000387, PRAIRIE HEIGHTS ELEMENTARY SCHOOL, 401 76TH AVE SW, CEDAR RAPIDS, IA,52404, (319) 848-5230,LINN COUNTY COUNTY, Public, PK,4,
190786000388,190786000388, PRAIRIE HIGH SCHOOL, 401 76TH AVE SW, CEDAR RAPIDS, IA,52404, (319) 848-5340,LINN COUNTY COUNTY, Public,10,12,
190786002110,190786002110, PRAIRIE POINT, 401 76TH AVENUE SW, CEDAR RAPIDS, IA,52404, (319) 848-5500,LINN COUNTY COUNTY, Public,7,9,
190786000761,190786000761, PRAIRIE RIDGE ELEMENTARY, 401 76TH AVENUE SW, CEDAR RAPIDS, IA,52404, (319) 848-5100,LINN COUNTY COUNTY, Public, PK,4,
190786000391,190786000391, PRAIRIE VIEW ELEMENTARY SCHOOL, 401 76TH AVE SW, CEDAR RAPIDS, IA,52404, (319) 848-5260,LINN COUNTY COUNTY, Public, PK,4,
190654000262,190654000262, TAYLOR ELEMENTARY SCHOOL, 720 7TH AVE  SW, CEDAR RAPIDS, IA,52404, (319) 558-2477,LINN COUNTY COUNTY, Public, PK,5,
190654000263,190654000263, THOMAS JEFFERSON HIGH SCHOOL, 1243 20TH ST SW, CEDAR RAPIDS, IA,52404, (319) 558-2435,LINN COUNTY COUNTY, Public,9,12,
190654000266,190654000266, VAN BUREN ELEMENTARY SCHOOL, 2525 29TH ST SW, CEDAR RAPIDS, IA,52404, (319) 558-2377,LINN COUNTY COUNTY, Public, PK,5,
190654001490,190654001490, WILSON ELEMENTARY SCHOOL, 2301 J ST SW, CEDAR RAPIDS, IA,52404, (319) 558-2156,LINN COUNTY COUNTY, Public,2,5,
190654000267,190654000267, WILSON MIDDLE SCHOOL, 2301 J ST SW, CEDAR RAPIDS, IA,52404, (319) 558-2156,LINN COUNTY COUNTY, Public,6,8,
457441,00457441, HOLY FAMILY SCHOOL ST LUDMILA CENTER, 215 21ST AVE SW, CEDAR RAPIDS, IA,52404, (319) 362-1943,LINN COUNTY, Private, PK,4,
459176,00459176, TRINITY LUTHERAN SCHOOL, 1361 7TH AVE SW, CEDAR RAPIDS, IA,52404, (319) 362-6952,LINN COUNTY, Private, PK,8,
190654000234,190654000234, CLEVELAND ELEMENTARY SCHOOL, 2200 1ST AVE NW, CEDAR RAPIDS, IA,52405, (319) 558-2463,LINN COUNTY COUNTY, Public, PK,5,
190654000235,190654000235, COOLIDGE ELEMENTARY SCHOOL, 6225 1ST AVE SW, CEDAR RAPIDS, IA,52405, (319) 558-2167,LINN COUNTY COUNTY, Public, PK,5,
190654000245,190654000245, HARRISON ELEMENTARY SCHOOL, 1310 11TH ST NW, CEDAR RAPIDS, IA,52405, (319) 558-2269,LINN COUNTY COUNTY, Public, PK,5,
190654000248,190654000248, HOOVER ELEMENTARY SCHOOL, 4141 JOHNSON AVE  NW, CEDAR RAPIDS, IA,52405, (319) 558-2369,LINN COUNTY COUNTY, Public, PK,5,
190654000213,190654000213, JACKSON ELEMENTARY SCHOOL, 1300 38TH ST NW, CEDAR RAPIDS, IA,52405, (319) 558-2471,LINN COUNTY COUNTY, Public, PK,5,
190654000253,190654000253, MADISON ELEMENTARY SCHOOL, 1341 WOODSIDE DR NW, CEDAR RAPIDS, IA,52405, (319) 558-2473,LINN COUNTY COUNTY, Public, KG,5,
190654000258,190654000258, ROOSEVELT MIDDLE SCHOOL, 300 13TH ST NW, CEDAR RAPIDS, IA,52405, (319) 558-2153,LINN COUNTY COUNTY, Public,6,8,
190654000261,190654000261, TAFT MIDDLE SCHOOL, 5200 E AVE NW, CEDAR RAPIDS, IA,52405, (319) 558-2243,LINN COUNTY COUNTY, Public,6,8,
190654000264,190654000264, TRUMAN ELEMENTARY SCHOOL, 441 WEST POST RD NW, CEDAR RAPIDS, IA,52405, (319) 558-2375,LINN COUNTY COUNTY, Public, PK,5,
A0103511,A0103511, LASALLE MIDDLE SCHOOL - HOLY FAMILY, 3700 1ST AVE NW, CEDAR RAPIDS, IA,52405, (319) 396-7792,LINN COUNTY, Private,5,8,
190654000731,190654000731, VIOLA GIBSON ELEMENTARY SCHOOL, 6101 GIBSON DR NE, CEDAR RAPIDS, IA,52411, (319) 558-2920,LINN COUNTY COUNTY, Public, PK,5,
AA000228,AA000228, JN ANDREWS CHRISTIAN ACADEMY, 2773 LOGGERHEAD RD, CEDAR RAPIDS, IA,52411, (319) 393-1664,LINN COUNTY, Private, KG,8,
A9901924,A9901924, XAVIER HIGH SCHOOL, 6300 42ND ST NE, CEDAR RAPIDS, IA,52411, (319) 294-6635,LINN COUNTY, Private,9,12,
192211001313,192211001313, AGASSIZ ELEMENTARY SCHOOL, 608 E WILLIAMS, OTTUMWA, IA,52501, (641) 684-7179,WAPELLO COUNTY COUNTY, Public, KG,5,
192211001314,192211001314, DOUMA ELEMENTARY SCHOOL, 307 W MARY, OTTUMWA, IA,52501, (641) 684-4668,WAPELLO COUNTY COUNTY, Public, PK,6,
192211001315,192211001315, EISENHOWER ELEMENTARY SCHOOL, 2624 MARILYN RD, OTTUMWA, IA,52501, (641) 684-5617,WAPELLO COUNTY COUNTY, Public, KG,5,
192211001316,192211001316, EVANS MIDDLE SCHOOL, 812 CHESTER, OTTUMWA, IA,52501, (641) 684-6511,WAPELLO COUNTY COUNTY, Public,6,8,
192211001319,192211001319, HORACE MANN ELEMENTARY SCHOOL, 1523 N COURT ST, OTTUMWA, IA,52501, (641) 684-4661,WAPELLO COUNTY COUNTY, Public, KG,5,
